00000,385.7
00001,853.1999999999999
00002,78.8
00003,621.0
00004,78.8
00005,204.3
00006,727.9
00007,16.1
00008,108.3
00009,22.1
00010,108.3
00011,16.1
00012,48.9
00013,78.8
00014,41.8
00015,174.3
00016,57.4
00017,126.9
00018,853.1999999999999
00019,18.9
00020,48.9
00021,13.700000000000001
00022,1000.0
00023,1000.0
00024,280.7
00025,35.6
00026,452.0
00027,18.9
00028,16.1
00029,30.4
00030,385.7
00031,41.8
00032,1000.0
00033,239.5
00034,22.1
00035,78.8
00036,18.9
00037,10.0
00038,452.0
00039,41.8
00040,1000.0
00041,25.9
00042,239.5
00043,621.0
00044,16.1
00045,621.0
00046,385.7
00047,41.8
00048,452.0
00049,529.8000000000001
00050,126.9
00051,452.0
00052,126.9
00053,22.1
00054,452.0
00055,727.9
00056,22.1
00057,48.9
00058,13.700000000000001
00059,148.7
00060,41.8
00061,1000.0
00062,78.8
00063,25.9
00064,18.9
00065,67.2
00066,1000.0
00067,22.1
00068,13.700000000000001
00069,329.0
00070,25.9
00071,280.7
00072,67.2
00073,174.3
00074,48.9
00075,18.9
00076,30.4
00077,126.9
00078,67.2
00079,35.6
00080,41.8
00081,18.9
00082,529.8000000000001
00083,78.8
00084,57.4
00085,621.0
00086,204.3
00087,280.7
00088,329.0
00089,174.3
00090,853.1999999999999
00091,57.4
00092,204.3
00093,108.3
00094,10.0
00095,16.1
00096,10.0
00097,10.0
00098,853.1999999999999
00099,174.3
