00000,11,0.469102,-0.683858,-0.290935,-0.477115,0.262291,0.396146,1.789188
00001,11,0.125207,0.455916,0.829865,-0.296290,-0.233689,0.345745,1.790958
00002,11,-0.214241,0.508181,-0.774006,0.311074,0.638105,0.207267,1.791365
00003,11,-0.040342,-0.801450,-0.596185,0.024798,0.501738,-0.079920,1.794569
00004,11,0.451215,-0.688727,-0.210707,0.526938,0.621984,0.481509,1.792089
00005,11,-0.137060,-0.360345,0.794477,0.469226,-0.338712,-0.083115,1.790437
00006,11,0.381836,-0.796304,-0.408865,0.230066,0.204083,-0.640987,1.791181
00007,11,0.851458,0.376849,-0.363508,0.029432,0.618075,-0.641873,1.797728
00008,11,0.048563,0.124468,0.028465,0.990626,0.449316,-0.262560,1.795782
00009,11,-0.488019,0.013133,0.837752,-0.244614,-0.504880,-0.593708,1.795055
00010,11,0.389106,0.774068,0.447550,-0.221617,-0.350945,0.226057,1.799387
00011,11,0.100214,0.719805,-0.474810,0.496381,0.282206,-0.278191,1.795522
00012,11,-0.232537,-0.209731,-0.691600,0.650867,0.643656,-0.015956,1.797638
00013,11,0.896641,0.220294,-0.025785,-0.383197,0.453860,-0.208842,1.811079
00014,11,-0.556552,-0.722135,-0.054502,-0.407186,-0.135903,-0.115481,1.804385
00015,11,0.489474,0.405316,0.084090,-0.767504,-0.228204,0.461970,1.795400
00016,11,-0.165275,0.734146,-0.528932,-0.392358,0.132139,-0.402583,1.788344
00017,11,-0.446768,0.417065,-0.525730,0.591662,0.417510,0.255636,1.792427
00018,11,-0.133502,-0.355357,-0.513393,0.769627,-0.417333,-0.489782,1.811870
00019,11,0.375669,0.325905,-0.865136,0.064800,0.160330,-0.170368,1.804855
00020,11,-0.034493,-0.458546,-0.292061,-0.838598,0.055262,0.410907,1.818809
00021,11,0.793676,-0.415832,0.422101,-0.137817,-0.458440,0.102265,1.803066
00022,11,-0.321736,-0.740319,0.504111,-0.307062,0.230893,-0.426646,1.795808
00023,11,0.015171,-0.420794,0.021922,0.906764,0.640534,-0.285441,1.806997
00024,11,-0.037722,-0.838207,0.514377,-0.177208,-0.299643,-0.294430,1.820787
00025,11,-0.799069,0.037256,-0.317734,0.509063,-0.290701,0.412174,1.811745
00026,11,-0.397903,0.512657,-0.749224,-0.132364,0.045223,0.120944,1.799731
00027,11,-0.430462,0.091744,-0.676739,0.590178,0.048304,-0.608761,1.816274
00028,11,-0.045310,-0.005860,-0.933236,0.356348,-0.316413,-0.552021,1.799244
00029,11,-0.918418,0.195946,0.042789,-0.341003,0.287550,-0.639140,1.790601
00030,11,-0.307483,0.644861,0.194120,-0.672255,0.226558,-0.017980,1.836066
00031,11,0.246948,0.255748,-0.017331,-0.934510,0.418867,0.326936,1.838807
00032,11,0.161735,-0.517388,0.484797,-0.686384,0.421634,-0.024400,1.816715
00033,11,-0.162516,-0.969459,-0.121832,-0.137456,0.115222,0.298650,1.819769
00034,11,-0.142611,-0.944225,0.165878,0.246143,-0.509412,-0.152747,1.801041
