00000,16.1
00001,16.1
00002,1000.0
00003,529.8000000000001
00004,10.0
00005,10.0
00006,18.9
00007,18.9
00008,92.39999999999999
00009,67.2
00010,16.1
00011,35.6
00012,78.8
00013,16.1
00014,1000.0
00015,35.6
00016,25.9
00017,204.3
00018,1000.0
00019,385.7
00020,11.700000000000001
00021,280.7
00022,280.7
00023,67.2
00024,280.7
00025,853.1999999999999
00026,92.39999999999999
00027,148.7
00028,621.0
00029,148.7
00030,727.9
00031,35.6
00032,452.0
00033,30.4
00034,148.7
00035,329.0
00036,329.0
00037,621.0
00038,41.8
00039,13.700000000000001
00040,57.4
00041,108.3
00042,529.8000000000001
00043,1000.0
00044,41.8
00045,35.6
00046,10.0
00047,1000.0
00048,30.4
00049,13.700000000000001
00050,329.0
00051,22.1
00052,385.7
00053,126.9
00054,48.9
00055,204.3
00056,529.8000000000001
00057,10.0
00058,126.9
00059,452.0
00060,35.6
00061,35.6
00062,13.700000000000001
00063,204.3
00064,452.0
00065,48.9
00066,1000.0
00067,727.9
00068,529.8000000000001
00069,174.3
00070,35.6
00071,452.0
00072,1000.0
00073,727.9
00074,174.3
00075,11.700000000000001
00076,25.9
00077,16.1
00078,529.8000000000001
00079,78.8
00080,41.8
00081,48.9
00082,22.1
00083,57.4
00084,67.2
00085,16.1
00086,13.700000000000001
00087,18.9
00088,204.3
00089,25.9
00090,148.7
00091,108.3
00092,18.9
00093,41.8
00094,385.7
00095,452.0
00096,385.7
00097,11.700000000000001
00098,48.9
00099,48.9
