00000,7,-0.828426,0.176640,-0.096310,-0.522717,-1.228785,0.228388,5.826141
00001,7,-0.816405,0.220523,-0.063647,-0.529907,-1.230557,0.228118,5.823222
00002,7,-0.802785,0.264277,-0.030680,-0.533622,-1.232328,0.227848,5.820302
00003,7,-0.787604,0.307765,0.002332,-0.533812,-1.234100,0.227579,5.817383
00004,7,-0.770902,0.350848,0.035124,-0.530455,-1.235871,0.227309,5.814464
00005,7,-0.752723,0.393383,0.067427,-0.523556,-1.237643,0.227039,5.811545
00006,7,-0.733118,0.435226,0.098975,-0.513148,-1.239415,0.226769,5.808625
00007,7,-0.712137,0.476234,0.129501,-0.499291,-1.241186,0.226500,5.805706
00008,7,-0.689838,0.516263,0.158745,-0.482074,-1.242958,0.226230,5.802787
00009,7,-0.666280,0.555171,0.186456,-0.461616,-1.244729,0.225960,5.799868
00010,7,-0.641525,0.592822,0.212394,-0.438059,-1.246501,0.225690,5.796948
00011,7,-0.615639,0.629081,0.236334,-0.411573,-1.248272,0.225420,5.794029
00012,7,-0.588688,0.663818,0.258066,-0.382352,-1.250044,0.225151,5.791110
00013,7,-0.560742,0.696913,0.277401,-0.350611,-1.251815,0.224881,5.788191
00014,7,-0.531873,0.728250,0.294170,-0.316586,-1.253587,0.224611,5.785271
00015,7,-0.502151,0.757723,0.308229,-0.280527,-1.255358,0.224341,5.782352
00016,7,-0.471650,0.785233,0.319455,-0.242702,-1.257130,0.224072,5.779433
00017,7,-0.440441,0.810693,0.327754,-0.203386,-1.258902,0.223802,5.776513
00018,7,-0.408597,0.834025,0.333056,-0.162864,-1.260673,0.223532,5.773594
00019,7,-0.376189,0.855160,0.335318,-0.121427,-1.262445,0.223262,5.770675
00020,7,-0.343290,0.874041,0.334522,-0.079365,-1.264216,0.222992,5.767756
00021,7,-0.309967,0.890621,0.330676,-0.036969,-1.265988,0.222723,5.764836
00022,7,-0.276290,0.904863,0.323814,0.005474,-1.267759,0.222453,5.761917
00023,7,-0.242324,0.916741,0.313992,0.047686,-1.269531,0.222183,5.758998
00024,7,-0.208136,0.926236,0.301289,0.089396,-1.271302,0.221913,5.756079
00025,7,-0.173787,0.933341,0.285803,0.130342,-1.273074,0.221644,5.753159
00026,7,-0.139341,0.938057,0.267654,0.170279,-1.274845,0.221374,5.750240
00027,7,-0.104855,0.940393,0.246976,0.208972,-1.276617,0.221104,5.747321
00028,7,-0.070388,0.940366,0.223920,0.246204,-1.278389,0.220834,5.744402
00029,7,-0.035998,0.938000,0.198650,0.281775,-1.280160,0.220565,5.741482
00030,7,-0.001738,0.933327,0.171343,0.315499,-1.281932,0.220295,5.738563
00031,7,0.032338,0.926381,0.142181,0.347211,-1.283703,0.220025,5.735644
00032,7,0.066177,0.917207,0.111360,0.376763,-1.285475,0.219755,5.732725
00033,7,0.099727,0.905851,0.079077,0.404023,-1.287246,0.219485,5.729805
00034,7,0.132938,0.892366,0.045536,0.428879,-1.289018,0.219216,5.726886
