00000,0.250776,-0.766811,-0.590858
00001,-0.924491,0.002471,0.381197
00002,0.956712,0.170574,0.235810
00003,0.822289,-0.161347,0.545717
00004,-0.784373,-0.619892,-0.022196
00005,0.293117,0.467378,-0.834051
00006,0.960721,-0.186078,-0.205888
00007,0.434670,0.656799,0.616179
00008,-0.976558,0.096357,0.192483
00009,-0.859471,0.492279,0.137735
00010,0.146863,-0.268381,-0.952052
00011,-0.086044,-0.926171,-0.367157
00012,0.452922,0.113712,0.884269
00013,-0.432397,0.156626,0.887976
00014,-0.026573,-0.675295,0.737069
00015,0.636140,0.535404,0.555580
00016,-0.038888,0.439592,0.897355
00017,0.467675,0.491004,0.734980
00018,0.327468,-0.811044,0.484739
00019,-0.814316,0.201718,-0.544243
00020,0.284692,0.166993,-0.943962
00021,0.792493,-0.284538,0.539438
00022,-0.155526,-0.987784,0.009728
00023,0.161651,0.293026,0.942340
00024,-0.168867,-0.981472,0.090538
00025,0.080360,0.437398,0.895670
00026,0.550294,0.594204,0.586599
00027,0.905944,0.423220,0.012281
00028,0.370705,-0.798774,-0.473855
00029,0.665801,-0.693005,0.276500
00030,-0.546485,-0.774710,-0.318085
00031,-0.434241,-0.560514,-0.705166
00032,0.136318,-0.259181,0.956160
00033,0.345481,-0.676690,-0.650180
00034,-0.238582,0.223199,-0.945125
00035,-0.531939,0.650213,-0.542461
00036,-0.055842,-0.210287,0.976044
00037,0.172747,-0.981658,0.080665
00038,-0.366592,0.700031,-0.612835
00039,0.420081,-0.743511,0.520311
00040,-0.754399,-0.642532,-0.134293
00041,-0.538064,0.842406,0.028970
00042,0.808697,0.445677,0.383901
00043,0.404593,0.835765,-0.371215
00044,0.538009,-0.166859,0.826259
00045,-0.694893,0.654306,0.298343
00046,0.818376,-0.574538,-0.012875
00047,-0.875342,-0.278871,-0.394977
00048,-0.568557,0.353744,-0.742704
00049,0.389111,0.665396,0.637056
00050,0.464805,-0.619096,0.632991
00051,-0.038607,0.771753,0.634750
00052,-0.204482,-0.958090,0.200626
00053,-0.969633,0.081893,-0.230445
00054,0.623959,0.213871,-0.751622
00055,-0.859087,-0.456719,0.231035
00056,0.383461,0.474069,-0.792601
00057,0.918509,0.390230,0.063731
00058,-0.167837,-0.535135,0.827926
00059,-0.915393,-0.354289,-0.191141
00060,0.147578,0.952499,0.266395
00061,-0.985742,0.167815,-0.012289
00062,0.698544,0.474254,-0.535835
00063,-0.888807,-0.174421,-0.423791
00064,0.513733,-0.124265,-0.848903
00065,0.716972,-0.511072,-0.474084
00066,0.181188,-0.015676,-0.983323
00067,0.536560,0.097555,0.838204
00068,-0.649847,-0.204555,-0.732022
00069,0.957379,0.034797,0.286732
00070,0.797941,-0.592085,-0.112804
00071,0.260812,0.632485,0.729342
00072,0.756114,0.478287,0.446691
00073,-0.042786,-0.544081,-0.837941
00074,0.169612,-0.190631,0.966898
00075,0.983732,-0.103829,-0.146594
00076,0.494998,0.798380,-0.342881
00077,0.145939,-0.948281,-0.281896
00078,-0.106308,-0.653714,-0.749237
00079,0.560122,-0.810888,-0.169484
00080,-0.098176,0.905410,-0.413031
00081,0.280915,0.360195,-0.889577
00082,-0.349747,0.245052,0.904227
00083,0.776167,0.249895,-0.578893
00084,-0.835676,0.120250,0.535897
00085,-0.488444,-0.745592,0.453338
00086,0.113373,0.698287,0.706782
00087,0.284488,-0.089908,0.954454
00088,0.539058,-0.722028,-0.433696
00089,-0.404688,-0.906312,0.121760
00090,-0.870011,-0.448022,-0.205809
00091,0.464834,-0.112543,-0.878216
00092,0.170551,0.985106,0.021885
00093,-0.394666,-0.903062,-0.169464
00094,0.666258,-0.193771,-0.720106
00095,-0.559378,0.241276,-0.793021
00096,-0.963941,-0.263520,-0.037080
00097,-0.854337,-0.126288,-0.504142
00098,0.740990,0.271918,-0.613999
00099,-0.152367,0.179660,0.971857
