00000,13.700000000000001
00001,452.0
00002,529.8000000000001
00003,148.7
00004,853.1999999999999
00005,853.1999999999999
00006,1000.0
00007,18.9
00008,148.7
00009,452.0
00010,18.9
00011,1000.0
00012,204.3
00013,10.0
00014,67.2
00015,78.8
00016,16.1
00017,727.9
00018,78.8
00019,108.3
00020,853.1999999999999
00021,621.0
00022,853.1999999999999
00023,11.700000000000001
00024,57.4
00025,57.4
00026,57.4
00027,329.0
00028,41.8
00029,621.0
00030,174.3
00031,92.39999999999999
00032,78.8
00033,57.4
00034,329.0
00035,25.9
00036,148.7
00037,280.7
00038,204.3
00039,452.0
00040,10.0
00041,67.2
00042,30.4
00043,13.700000000000001
00044,13.700000000000001
00045,204.3
00046,853.1999999999999
00047,78.8
00048,92.39999999999999
00049,452.0
00050,11.700000000000001
00051,239.5
00052,126.9
00053,41.8
00054,239.5
00055,452.0
00056,174.3
00057,727.9
00058,853.1999999999999
00059,67.2
00060,148.7
00061,13.700000000000001
00062,41.8
00063,385.7
00064,108.3
00065,92.39999999999999
00066,41.8
00067,239.5
00068,25.9
00069,25.9
00070,1000.0
00071,22.1
00072,10.0
00073,35.6
00074,22.1
00075,452.0
00076,853.1999999999999
00077,16.1
00078,280.7
00079,727.9
00080,239.5
00081,22.1
00082,329.0
00083,22.1
00084,621.0
00085,13.700000000000001
00086,13.700000000000001
00087,78.8
00088,92.39999999999999
00089,11.700000000000001
00090,48.9
00091,22.1
00092,621.0
00093,48.9
00094,280.7
00095,57.4
00096,16.1
00097,148.7
00098,92.39999999999999
00099,148.7
