00000,-0.884971,-0.203242,-0.418950
00001,-0.377491,0.813858,0.441741
00002,-0.686121,0.628329,-0.366660
00003,0.333581,0.438470,-0.834547
00004,0.223311,-0.601785,0.766803
00005,0.742242,0.068488,0.666623
00006,-0.810995,0.122821,0.572015
00007,-0.829439,-0.337857,0.444842
00008,0.335357,0.933151,0.129483
00009,0.101111,0.911515,-0.398645
00010,-0.533735,0.843415,0.061456
00011,-0.793682,0.595549,-0.124057
00012,-0.652256,-0.143866,-0.744221
00013,0.948478,0.148680,-0.279794
00014,-0.804607,-0.431370,-0.408079
00015,-0.204685,-0.584834,-0.784903
00016,-0.535011,0.840505,0.085521
00017,-0.688491,-0.008651,0.725193
00018,0.065326,-0.425225,-0.902727
00019,-0.093596,-0.130104,0.987073
00020,-0.757248,0.652746,-0.022313
00021,-0.298075,-0.646129,-0.702616
00022,-0.223518,0.910544,0.347779
00023,0.195849,0.065326,0.978456
00024,0.999541,0.008950,-0.028951
00025,-0.859734,0.084285,-0.503739
00026,-0.912006,-0.195836,0.360408
00027,-0.794668,-0.606315,0.029753
00028,0.018350,-0.737573,0.675018
00029,0.788649,-0.345610,-0.508514
00030,0.592940,-0.755813,-0.277792
00031,-0.196635,-0.578892,-0.791340
00032,-0.461685,-0.856691,0.230059
00033,-0.175158,-0.555945,0.812555
00034,0.744243,0.647246,-0.164849
00035,-0.541696,-0.771411,-0.333902
00036,-0.446746,0.355167,-0.821142
00037,-0.348754,0.440653,-0.827161
00038,-0.668670,0.471303,-0.575112
00039,0.162550,-0.913829,0.372149
00040,-0.730707,-0.505031,0.459360
00041,0.216849,0.375990,0.900893
00042,-0.975767,0.130248,-0.175824
00043,0.493028,-0.705908,0.508544
00044,-0.766472,-0.321114,-0.556243
00045,-0.941939,-0.010993,-0.335603
00046,-0.238304,-0.178400,-0.954665
00047,0.267209,0.299105,0.916043
00048,0.022893,0.928226,-0.371312
00049,0.833270,0.194161,0.517651
00050,0.093695,-0.437474,0.894337
00051,-0.273777,-0.394109,-0.877339
00052,-0.586668,-0.296455,0.753615
00053,0.164446,-0.015141,-0.986270
00054,0.975697,-0.206098,-0.074425
00055,-0.281017,0.297843,0.912315
00056,0.116381,-0.903930,0.411540
00057,0.833173,-0.245780,-0.495394
00058,0.610722,-0.498090,-0.615569
00059,-0.272936,0.699198,-0.660779
00060,0.205086,0.626333,-0.752095
00061,0.544362,0.615877,0.569531
00062,0.865650,0.175418,-0.468912
00063,-0.633267,-0.746223,0.205242
00064,0.280411,-0.015814,-0.959750
00065,-0.642846,0.160693,-0.748950
00066,-0.122200,-0.786043,0.605973
00067,-0.534579,0.844210,0.039174
00068,-0.083224,-0.977300,0.194828
00069,0.429851,-0.324354,0.842628
00070,0.503753,-0.858412,0.096753
00071,-0.050398,0.919251,0.390432
00072,-0.685092,0.722189,-0.095356
00073,-0.160849,-0.630593,-0.759263
00074,-0.082272,-0.111666,0.990334
00075,-0.198074,0.205179,-0.958472
00076,0.167899,-0.879694,0.444914
00077,0.781573,0.208879,0.587804
00078,0.897051,-0.185849,-0.400948
00079,0.314211,-0.710700,-0.629426
00080,0.173728,-0.953907,-0.244705
00081,-0.353369,-0.223258,-0.908452
00082,-0.645398,-0.422876,0.636111
00083,-0.328014,-0.036864,0.943953
00084,-0.584092,0.727090,-0.360800
00085,-0.779569,-0.623470,0.059644
00086,-0.269542,0.673556,-0.688237
00087,-0.519106,0.817842,-0.248321
00088,0.939330,-0.002228,0.343006
00089,-0.567412,-0.141639,-0.811161
00090,-0.724600,0.555968,-0.407253
00091,-0.160781,0.493502,-0.854754
00092,-0.007346,-0.214105,0.976783
00093,-0.618642,-0.370128,-0.693028
00094,0.263367,-0.627521,-0.732704
00095,0.597456,-0.360177,0.716463
00096,-0.933425,0.098724,-0.344922
00097,-0.592821,0.777562,-0.209666
00098,-0.720239,-0.685981,0.103373
00099,-0.412904,-0.910684,-0.012842
