00000,10.0
00001,35.6
00002,204.3
00003,48.9
00004,385.7
00005,48.9
00006,148.7
00007,174.3
00008,48.9
00009,13.700000000000001
00010,10.0
00011,11.700000000000001
00012,48.9
00013,25.9
00014,621.0
00015,108.3
00016,78.8
00017,108.3
00018,727.9
00019,621.0
00020,280.7
00021,78.8
00022,727.9
00023,452.0
00024,48.9
00025,126.9
00026,57.4
00027,10.0
00028,35.6
00029,57.4
00030,529.8000000000001
00031,853.1999999999999
00032,1000.0
00033,385.7
00034,41.8
00035,13.700000000000001
00036,25.9
00037,108.3
00038,1000.0
00039,239.5
00040,22.1
00041,174.3
00042,92.39999999999999
00043,621.0
00044,16.1
00045,41.8
00046,126.9
00047,174.3
00048,108.3
00049,174.3
00050,126.9
00051,25.9
00052,126.9
00053,18.9
00054,108.3
00055,78.8
00056,108.3
00057,239.5
00058,22.1
00059,1000.0
00060,41.8
00061,78.8
00062,30.4
00063,57.4
00064,18.9
00065,1000.0
00066,1000.0
00067,25.9
00068,13.700000000000001
00069,92.39999999999999
00070,78.8
00071,48.9
00072,18.9
00073,385.7
00074,57.4
00075,329.0
00076,727.9
00077,452.0
00078,18.9
00079,727.9
00080,35.6
00081,204.3
00082,30.4
00083,148.7
00084,78.8
00085,329.0
00086,57.4
00087,148.7
00088,329.0
00089,239.5
00090,25.9
00091,35.6
00092,41.8
00093,1000.0
00094,13.700000000000001
00095,13.700000000000001
00096,529.8000000000001
00097,30.4
00098,78.8
00099,92.39999999999999
