00000,126.9
00001,25.9
00002,22.1
00003,174.3
00004,18.9
00005,108.3
00006,853.1999999999999
00007,10.0
00008,11.700000000000001
00009,529.8000000000001
00010,239.5
00011,41.8
00012,126.9
00013,174.3
00014,280.7
00015,174.3
00016,621.0
00017,78.8
00018,1000.0
00019,529.8000000000001
00020,108.3
00021,126.9
00022,35.6
00023,22.1
00024,621.0
00025,92.39999999999999
00026,174.3
00027,329.0
00028,25.9
00029,57.4
00030,13.700000000000001
00031,126.9
00032,853.1999999999999
00033,18.9
00034,280.7
00035,174.3
00036,25.9
00037,22.1
00038,78.8
00039,67.2
00040,13.700000000000001
00041,35.6
00042,67.2
00043,108.3
00044,452.0
00045,853.1999999999999
00046,126.9
00047,35.6
00048,529.8000000000001
00049,621.0
00050,385.7
00051,11.700000000000001
00052,11.700000000000001
00053,35.6
00054,204.3
00055,329.0
00056,108.3
00057,25.9
00058,48.9
00059,853.1999999999999
00060,57.4
00061,329.0
00062,41.8
00063,853.1999999999999
00064,126.9
00065,18.9
00066,41.8
00067,108.3
00068,204.3
00069,16.1
00070,126.9
00071,385.7
00072,13.700000000000001
00073,92.39999999999999
00074,92.39999999999999
00075,452.0
00076,11.700000000000001
00077,18.9
00078,35.6
00079,108.3
00080,452.0
00081,174.3
00082,35.6
00083,10.0
00084,239.5
00085,13.700000000000001
00086,13.700000000000001
00087,280.7
00088,727.9
00089,529.8000000000001
00090,1000.0
00091,25.9
00092,22.1
00093,280.7
00094,92.39999999999999
00095,727.9
00096,48.9
00097,57.4
00098,25.9
00099,280.7
