00000,6,0.785122,-0.246133,-0.438822,-0.361161,1.127272,3.410725,11.804548
00001,6,0.801258,-0.213566,-0.438574,-0.346450,1.119220,3.418421,11.801354
00002,6,0.816190,-0.180691,-0.437604,-0.331191,1.111169,3.426118,11.798160
00003,6,0.829894,-0.147558,-0.435912,-0.315410,1.103117,3.433814,11.794966
00004,6,0.842348,-0.114217,-0.433500,-0.299134,1.095065,3.441510,11.791772
00005,6,0.853534,-0.080718,-0.430372,-0.282389,1.087013,3.449206,11.788578
00006,6,0.863435,-0.047112,-0.426530,-0.265204,1.078962,3.456902,11.785384
00007,6,0.872033,-0.013449,-0.421980,-0.247607,1.070910,3.464598,11.782189
00008,6,0.879317,0.020220,-0.416729,-0.229627,1.062858,3.472294,11.778995
00009,6,0.885275,0.053844,-0.410785,-0.211295,1.054806,3.479990,11.775801
00010,6,0.889896,0.087372,-0.404155,-0.192640,1.046755,3.487686,11.772607
00011,6,0.893173,0.120755,-0.396850,-0.173693,1.038703,3.495383,11.769413
00012,6,0.895102,0.153942,-0.388881,-0.154486,1.030651,3.503079,11.766219
00013,6,0.895678,0.186882,-0.380260,-0.135051,1.022599,3.510775,11.763025
00014,6,0.894899,0.219527,-0.371000,-0.115418,1.014548,3.518471,11.759831
00015,6,0.892768,0.251828,-0.361116,-0.095622,1.006496,3.526167,11.756637
00016,6,0.889285,0.283736,-0.350622,-0.075694,0.998444,3.533863,11.753442
00017,6,0.884457,0.315203,-0.339536,-0.055666,0.990392,3.541559,11.750248
00018,6,0.878289,0.346182,-0.327874,-0.035573,0.982341,3.549255,11.747054
00019,6,0.870790,0.376626,-0.315656,-0.015446,0.974289,3.556951,11.743860
00020,6,0.861972,0.406491,-0.302899,0.004682,0.966237,3.564648,11.740666
00021,6,0.851846,0.435730,-0.289626,0.024776,0.958185,3.572344,11.737472
00022,6,0.840428,0.464302,-0.275856,0.044806,0.950134,3.580040,11.734278
00023,6,0.827735,0.492162,-0.261611,0.064738,0.942082,3.587736,11.731084
00024,6,0.813785,0.519269,-0.246915,0.084539,0.934030,3.595432,11.727890
00025,6,0.798598,0.545583,-0.231791,0.104178,0.925978,3.603128,11.724695
00026,6,0.782198,0.571065,-0.216263,0.123622,0.917927,3.610824,11.721501
00027,6,0.764607,0.595676,-0.200356,0.142840,0.909875,3.618520,11.718307
00028,6,0.745854,0.619380,-0.184096,0.161801,0.901823,3.626216,11.715113
00029,6,0.725964,0.642141,-0.167510,0.180475,0.893771,3.633913,11.711919
00030,6,0.704969,0.663926,-0.150624,0.198830,0.885720,3.641609,11.708725
00031,6,0.682899,0.684703,-0.133465,0.216838,0.877668,3.649305,11.705531
00032,6,0.659786,0.704440,-0.116061,0.234470,0.869616,3.657001,11.702337
00033,6,0.635667,0.723108,-0.098441,0.251697,0.861564,3.664697,11.699143
00034,6,0.610576,0.740680,-0.080634,0.268491,0.853513,3.672393,11.695948
00035,6,0.584552,0.757130,-0.062668,0.284826,0.845461,3.680089,11.692754
00036,6,0.557632,0.772434,-0.044572,0.300676,0.837409,3.687785,11.689560
00037,6,0.529858,0.786568,-0.026378,0.316014,0.829357,3.695481,11.686366
00038,6,0.501272,0.799512,-0.008114,0.330818,0.821306,3.703178,11.683172
00039,6,0.471915,0.811248,0.010190,0.345063,0.813254,3.710874,11.679978
00040,6,0.441833,0.821758,0.028504,0.358727,0.805202,3.718570,11.676784
00041,6,0.411070,0.831026,0.046796,0.371788,0.797150,3.726266,11.673590
00042,6,0.379673,0.839040,0.065038,0.384226,0.789099,3.733962,11.670396
00043,6,0.347688,0.845788,0.083199,0.396021,0.781047,3.741658,11.667201
00044,6,0.315165,0.851260,0.101249,0.407155,0.772995,3.749354,11.664007
00045,6,0.282152,0.855449,0.119159,0.417610,0.764943,3.757050,11.660813
00046,6,0.248698,0.858349,0.136897,0.427370,0.756892,3.764747,11.657619
00047,6,0.214854,0.859956,0.154436,0.436421,0.748840,3.772443,11.654425
00048,6,0.180672,0.860268,0.171745,0.444748,0.740788,3.780139,11.651231
00049,6,0.146202,0.859285,0.188796,0.452338,0.732737,3.787835,11.648037
00050,6,0.111497,0.857010,0.205561,0.459181,0.724685,3.795531,11.644843
00051,6,0.076610,0.853446,0.222011,0.465266,0.716633,3.803227,11.641649
00052,6,0.041592,0.848599,0.238120,0.470584,0.708581,3.810923,11.638454
00053,6,0.006497,0.842477,0.253859,0.475127,0.700530,3.818619,11.635260
00054,6,-0.028622,0.835090,0.269202,0.478890,0.692478,3.826315,11.632066
00055,6,-0.063712,0.826449,0.284124,0.481866,0.684426,3.834012,11.628872
00056,6,-0.098719,0.816569,0.298600,0.484053,0.676374,3.841708,11.625678
00057,6,-0.133591,0.805464,0.312605,0.485448,0.668323,3.849404,11.622484
00058,6,-0.168276,0.793151,0.326115,0.486049,0.660271,3.857100,11.619290
00059,6,-0.202719,0.779650,0.339108,0.485856,0.652219,3.864796,11.616096
00060,6,-0.236870,0.764981,0.351561,0.484872,0.644167,3.872492,11.612902
00061,6,-0.270676,0.749168,0.363453,0.483098,0.636116,3.880188,11.609707
00062,6,-0.304086,0.732233,0.374764,0.480540,0.628064,3.887884,11.606513
00063,6,-0.337049,0.714204,0.385474,0.477201,0.620012,3.895580,11.603319
00064,6,-0.369516,0.695107,0.395565,0.473088,0.611960,3.903277,11.600125
00065,6,-0.401436,0.674972,0.405019,0.468210,0.603909,3.910973,11.596931
00066,6,-0.432761,0.653830,0.413821,0.462576,0.595857,3.918669,11.593737
00067,6,-0.463444,0.631712,0.421954,0.456195,0.587805,3.926365,11.590543
00068,6,-0.493438,0.608653,0.429405,0.449079,0.579753,3.934061,11.587349
00069,6,-0.522696,0.584687,0.436160,0.441241,0.571702,3.941757,11.584155
00070,6,-0.551175,0.559852,0.442207,0.432695,0.563650,3.949453,11.580960
00071,6,-0.578832,0.534183,0.447535,0.423456,0.555598,3.957149,11.577766
00072,6,-0.605623,0.507721,0.452135,0.413539,0.547546,3.964845,11.574572
00073,6,-0.631508,0.480506,0.455998,0.402962,0.539495,3.972542,11.571378
00074,6,-0.656447,0.452578,0.459116,0.391743,0.531443,3.980238,11.568184
00075,6,-0.680402,0.423981,0.461484,0.379902,0.523391,3.987934,11.564990
00076,6,-0.703336,0.394757,0.463097,0.367459,0.515339,3.995630,11.561796
00077,6,-0.725215,0.364950,0.463952,0.354434,0.507288,4.003326,11.558602
00078,6,-0.746004,0.334605,0.464044,0.340851,0.499236,4.011022,11.555408
00079,6,-0.765672,0.303769,0.463375,0.326732,0.491184,4.018718,11.552213
00080,6,-0.784189,0.272488,0.461943,0.312101,0.483132,4.026414,11.549019
00081,6,-0.801525,0.240809,0.459750,0.296983,0.475081,4.034110,11.545825
00082,6,-0.817654,0.208779,0.456800,0.281402,0.467029,4.041807,11.542631
00083,6,-0.832551,0.176448,0.453094,0.265387,0.458977,4.049503,11.539437
00084,6,-0.846194,0.143863,0.448640,0.248962,0.450925,4.057199,11.536243
00085,6,-0.858560,0.111074,0.443443,0.232156,0.442874,4.064895,11.533049
00086,6,-0.869630,0.078130,0.437510,0.214997,0.434822,4.072591,11.529855
00087,6,-0.879388,0.045081,0.430851,0.197513,0.426770,4.080287,11.526661
00088,6,-0.887818,0.011976,0.423476,0.179734,0.418718,4.087983,11.523466
00089,6,-0.894906,-0.021135,0.415396,0.161688,0.410667,4.095679,11.520272
00090,6,-0.900641,-0.054202,0.406623,0.143407,0.402615,4.103376,11.517078
00091,6,-0.905014,-0.087176,0.397172,0.124919,0.394563,4.111072,11.513884
00092,6,-0.908017,-0.120006,0.387056,0.106257,0.386511,4.118768,11.510690
00093,6,-0.909647,-0.152645,0.376291,0.087450,0.378460,4.126464,11.507496
00094,6,-0.909898,-0.185042,0.364895,0.068530,0.370408,4.134160,11.504302
00095,6,-0.908771,-0.217150,0.352885,0.049527,0.362356,4.141856,11.501108
00096,6,-0.906267,-0.248919,0.340281,0.030473,0.354304,4.149552,11.497914
00097,6,-0.902388,-0.280304,0.327102,0.011400,0.346253,4.157248,11.494719
00098,6,-0.897140,-0.311256,0.313370,-0.007662,0.338201,4.164944,11.491525
00099,6,-0.890531,-0.341729,0.299106,-0.026681,0.330149,4.172641,11.488331
