00000,280.7
00001,78.8
00002,67.2
00003,126.9
00004,126.9
00005,239.5
00006,204.3
00007,41.8
00008,385.7
00009,16.1
00010,11.700000000000001
00011,280.7
00012,204.3
00013,148.7
00014,452.0
00015,452.0
00016,174.3
00017,18.9
00018,11.700000000000001
00019,10.0
00020,280.7
00021,11.700000000000001
00022,10.0
00023,35.6
00024,452.0
00025,727.9
00026,174.3
00027,11.700000000000001
00028,1000.0
00029,22.1
00030,57.4
00031,621.0
00032,126.9
00033,35.6
00034,78.8
00035,1000.0
00036,10.0
00037,385.7
00038,18.9
00039,621.0
00040,11.700000000000001
00041,385.7
00042,30.4
00043,10.0
00044,1000.0
00045,329.0
00046,126.9
00047,529.8000000000001
00048,11.700000000000001
00049,13.700000000000001
00050,621.0
00051,78.8
00052,67.2
00053,174.3
00054,22.1
00055,621.0
00056,621.0
00057,13.700000000000001
00058,108.3
00059,239.5
00060,18.9
00061,329.0
00062,174.3
00063,148.7
00064,35.6
00065,280.7
00066,48.9
00067,126.9
00068,10.0
00069,529.8000000000001
00070,11.700000000000001
00071,25.9
00072,853.1999999999999
00073,1000.0
00074,621.0
00075,10.0
00076,329.0
00077,41.8
00078,126.9
00079,853.1999999999999
00080,18.9
00081,108.3
00082,35.6
00083,11.700000000000001
00084,22.1
00085,529.8000000000001
00086,727.9
00087,92.39999999999999
00088,10.0
00089,67.2
00090,853.1999999999999
00091,48.9
00092,30.4
00093,35.6
00094,48.9
00095,239.5
00096,529.8000000000001
00097,1000.0
00098,108.3
00099,78.8
