00000,-0.031236,0.582324,-0.812356
00001,-0.043317,-0.200523,-0.978731
00002,-0.749437,-0.271493,-0.603851
00003,-0.015060,0.267767,-0.963366
00004,-0.048073,-0.529779,0.846773
00005,0.626926,-0.442909,0.640933
00006,-0.400107,0.635728,0.660124
00007,0.938428,0.108414,0.328023
00008,-0.892568,-0.101736,-0.439285
00009,0.197851,0.396220,0.896585
00010,0.026159,-0.997294,-0.068701
00011,0.416801,-0.591759,-0.689999
00012,0.186733,-0.566231,0.802816
00013,0.284021,-0.098129,0.953783
00014,0.375186,-0.648627,0.662207
00015,0.787275,0.138888,-0.600757
00016,-0.081715,-0.996611,0.009432
00017,0.340800,0.346531,-0.873940
00018,0.371682,0.783635,-0.497764
00019,-0.371145,-0.091396,0.924066
00020,-0.578336,0.099944,-0.809654
00021,0.388405,-0.910324,0.143011
00022,0.564579,0.501405,-0.655624
00023,-0.652852,-0.753834,-0.074281
00024,0.337822,0.657093,0.673873
00025,-0.152260,-0.544636,0.824735
00026,-0.810592,-0.533528,-0.241429
00027,0.018885,0.466375,0.884386
00028,0.925822,0.247130,-0.285974
00029,0.552792,0.340118,0.760750
00030,-0.785458,-0.357450,0.505257
00031,-0.205323,0.972160,-0.112903
00032,-0.063939,-0.286717,0.955879
00033,-0.853659,-0.510087,-0.105249
00034,0.689265,-0.171813,0.703842
00035,-0.475110,-0.495359,-0.727248
00036,-0.867126,-0.028578,-0.497267
00037,0.271547,-0.311622,0.910579
00038,0.596217,-0.156025,-0.787516
00039,-0.073061,-0.781741,-0.619308
00040,-0.992029,0.000923,0.126006
00041,0.103561,0.081695,-0.991262
00042,0.262524,0.929144,0.260332
00043,-0.021973,0.884844,-0.465369
00044,0.818062,0.258696,0.513665
00045,-0.657719,0.602851,-0.451637
00046,0.882541,0.120419,-0.454555
00047,0.615194,-0.491362,0.616522
00048,0.151494,-0.987585,-0.041542
00049,-0.864999,0.489767,0.109107
00050,0.711258,-0.494941,-0.499144
00051,-0.531684,-0.337545,0.776773
00052,-0.929412,-0.238173,0.281900
00053,-0.912500,-0.249767,0.323977
00054,-0.413545,-0.135951,-0.900276
00055,-0.224560,0.839842,-0.494205
00056,-0.418010,0.025127,0.908095
00057,-0.770451,0.352059,0.531469
00058,0.310026,-0.523212,-0.793809
00059,-0.264602,0.706635,0.656242
00060,-0.929771,0.314598,-0.191190
00061,0.790501,0.384028,0.477106
00062,0.373717,0.148680,0.915549
00063,0.949538,-0.152490,0.274089
00064,0.260100,0.815086,0.517670
00065,0.214506,-0.431854,-0.876065
00066,-0.407520,0.906507,-0.110329
00067,0.001850,-0.782736,0.622351
00068,-0.635881,-0.664314,0.392864
00069,-0.570804,-0.486684,-0.661303
00070,0.416292,-0.905023,0.087382
00071,0.916530,0.323036,0.235841
00072,0.933408,-0.241714,-0.265188
00073,0.356553,-0.455474,0.815729
00074,0.926890,0.227055,-0.298866
00075,-0.020200,-0.866654,-0.498501
00076,-0.134403,0.548556,-0.825241
00077,0.978547,0.136767,-0.154079
00078,-0.056131,0.947159,0.315815
00079,-0.733900,-0.667294,0.126923
00080,0.592877,0.714982,-0.370538
00081,-0.321669,0.353654,-0.878327
00082,0.187545,-0.764872,0.616277
00083,-0.658935,-0.675322,-0.331278
00084,-0.998919,0.044813,-0.012345
00085,-0.499063,-0.170703,-0.849586
00086,0.402239,0.827480,-0.391766
00087,-0.342551,-0.677762,-0.650613
00088,0.592348,-0.735283,0.329367
00089,-0.847786,-0.295300,-0.440518
00090,0.980029,0.087507,0.178566
00091,0.301220,-0.841352,-0.448769
00092,0.386079,-0.083313,-0.918696
00093,-0.437003,0.825432,-0.357340
00094,0.260512,0.709467,0.654821
00095,-0.229418,0.912563,0.338521
00096,-0.276858,0.272799,-0.921374
00097,0.358498,0.931221,0.065626
00098,-0.673214,0.683302,-0.282631
00099,0.872215,0.237883,0.427379
