00000,148.7
00001,126.9
00002,13.700000000000001
00003,1000.0
00004,10.0
00005,13.700000000000001
00006,174.3
00007,108.3
00008,204.3
00009,67.2
00010,13.700000000000001
00011,452.0
00012,108.3
00013,329.0
00014,25.9
00015,25.9
00016,329.0
00017,529.8000000000001
00018,57.4
00019,22.1
00020,30.4
00021,727.9
00022,853.1999999999999
00023,385.7
00024,853.1999999999999
00025,16.1
00026,329.0
00027,35.6
00028,204.3
00029,280.7
00030,126.9
00031,25.9
00032,67.2
00033,452.0
00034,41.8
00035,18.9
00036,13.700000000000001
00037,10.0
00038,108.3
00039,126.9
00040,204.3
00041,10.0
00042,48.9
00043,13.700000000000001
00044,13.700000000000001
00045,126.9
00046,78.8
00047,621.0
00048,13.700000000000001
00049,174.3
00050,108.3
00051,853.1999999999999
00052,10.0
00053,108.3
00054,57.4
00055,1000.0
00056,108.3
00057,67.2
00058,1000.0
00059,78.8
00060,78.8
00061,853.1999999999999
00062,13.700000000000001
00063,11.700000000000001
00064,385.7
00065,621.0
00066,25.9
00067,385.7
00068,18.9
00069,174.3
00070,621.0
00071,148.7
00072,78.8
00073,108.3
00074,727.9
00075,204.3
00076,11.700000000000001
00077,35.6
00078,280.7
00079,385.7
00080,853.1999999999999
00081,621.0
00082,108.3
00083,529.8000000000001
00084,16.1
00085,25.9
00086,174.3
00087,41.8
00088,16.1
00089,48.9
00090,48.9
00091,25.9
00092,126.9
00093,78.8
00094,329.0
00095,385.7
00096,148.7
00097,174.3
00098,11.700000000000001
00099,92.39999999999999
