00000,-0.780287,0.031588,0.624624
00001,-0.949120,-0.314710,0.011396
00002,0.964293,0.011940,0.264570
00003,-0.924562,-0.044440,-0.378431
00004,0.129878,-0.407403,-0.903966
00005,-0.427840,0.895477,0.122777
00006,0.296350,0.416628,-0.859417
00007,0.007539,-0.561969,0.827124
00008,0.045559,0.145093,-0.988369
00009,0.784603,-0.472118,0.401874
00010,-0.667834,-0.642038,-0.376544
00011,-0.439311,0.781697,0.442668
00012,0.261540,0.834303,-0.485319
00013,-0.276953,0.606583,-0.745221
00014,-0.837974,0.079274,-0.539922
00015,-0.064594,0.311671,0.947992
00016,0.517815,0.471844,-0.713604
00017,-0.045039,-0.959731,-0.277287
00018,0.266307,-0.578354,0.771095
00019,0.828200,-0.461222,0.318369
00020,-0.717916,0.205286,-0.665172
00021,-0.871326,0.280722,0.402476
00022,0.568619,0.166791,-0.805514
00023,0.663476,-0.707879,0.242296
00024,0.118864,0.534536,-0.836745
00025,-0.452005,0.781239,0.430531
00026,0.712972,0.696334,-0.082398
00027,-0.508040,0.784878,-0.354770
00028,0.788974,-0.069551,-0.610477
00029,0.797003,-0.558411,-0.230138
00030,-0.942161,-0.092977,0.322006
00031,-0.251207,0.733637,-0.631405
00032,0.716752,0.659022,0.227941
00033,-0.342854,0.803050,0.487403
00034,-0.092986,-0.995571,-0.013824
00035,0.776437,0.119059,-0.618847
00036,0.849468,-0.419126,0.320528
00037,0.465077,0.697408,-0.545276
00038,0.630243,0.674901,0.383799
00039,0.945267,-0.125256,-0.301300
00040,0.414405,-0.501393,-0.759522
00041,-0.767964,0.224380,-0.599904
00042,-0.450171,-0.508931,-0.733714
00043,-0.321984,-0.240275,0.915748
00044,0.670922,0.246957,-0.699197
00045,0.134062,-0.151511,-0.979322
00046,-0.015077,-0.904405,-0.426408
00047,-0.606957,0.486616,-0.628337
00048,0.442585,0.545329,0.711853
00049,-0.809199,-0.425854,0.404777
00050,0.180510,-0.908435,0.377044
00051,0.189426,-0.441978,-0.876797
00052,-0.737090,-0.310342,-0.600322
00053,-0.009215,-0.792790,-0.609425
00054,-0.048819,-0.700177,-0.712298
00055,-0.841881,-0.329154,-0.427660
00056,0.144812,-0.781384,-0.607016
00057,0.168511,0.708759,-0.685029
00058,-0.429267,-0.558241,-0.709997
00059,-0.397087,0.017162,-0.917620
00060,0.021682,0.725798,0.687566
00061,0.085482,-0.941848,-0.324986
00062,0.961964,0.115730,0.247450
00063,-0.141675,0.080033,-0.986673
00064,-0.694573,0.437950,0.570762
00065,-0.750021,0.561957,-0.348816
00066,-0.100702,-0.983962,0.147233
00067,0.256521,0.100530,-0.961296
00068,-0.708877,0.634634,0.307788
00069,0.641846,0.737408,-0.210391
00070,0.895587,-0.429269,0.116841
00071,0.398362,-0.916610,0.033686
00072,-0.579323,0.718243,-0.385371
00073,-0.247944,-0.659528,-0.709611
00074,-0.499938,-0.674194,-0.543622
00075,-0.318337,-0.110536,0.941511
00076,0.353072,0.081287,-0.932058
00077,-0.414027,0.909516,-0.036908
00078,-0.131634,0.391766,-0.910600
00079,-0.430350,0.737003,-0.521177
00080,-0.339789,0.325753,-0.882286
00081,0.140745,-0.027892,-0.989653
00082,-0.346994,-0.885306,-0.309563
00083,0.341176,0.155365,-0.927071
00084,-0.848707,0.340570,0.404609
00085,-0.691180,-0.493814,0.527653
00086,0.873517,-0.383202,-0.300207
00087,-0.552892,0.832926,-0.023356
00088,-0.927762,-0.312622,0.203778
00089,-0.924938,-0.132332,-0.356339
00090,0.473268,-0.318079,0.821488
00091,0.088598,-0.066892,-0.993819
00092,-0.591718,0.803269,0.068042
00093,0.536001,-0.586221,0.607493
00094,0.174382,-0.080807,-0.981357
00095,-0.373565,0.698697,0.610141
00096,0.445248,-0.865392,0.229894
00097,-0.092423,-0.892745,-0.440980
00098,-0.391567,0.461783,0.795885
00099,-0.183202,-0.589984,0.786356
