00000,25.9
00001,57.4
00002,239.5
00003,13.700000000000001
00004,48.9
00005,25.9
00006,621.0
00007,452.0
00008,853.1999999999999
00009,126.9
00010,11.700000000000001
00011,108.3
00012,78.8
00013,18.9
00014,22.1
00015,174.3
00016,16.1
00017,727.9
00018,11.700000000000001
00019,41.8
00020,18.9
00021,30.4
00022,1000.0
00023,126.9
00024,853.1999999999999
00025,30.4
00026,1000.0
00027,239.5
00028,57.4
00029,18.9
00030,174.3
00031,11.700000000000001
00032,92.39999999999999
00033,1000.0
00034,1000.0
00035,204.3
00036,621.0
00037,204.3
00038,30.4
00039,108.3
00040,67.2
00041,30.4
00042,1000.0
00043,280.7
00044,10.0
00045,16.1
00046,16.1
00047,16.1
00048,385.7
00049,452.0
00050,16.1
00051,67.2
00052,126.9
00053,239.5
00054,11.700000000000001
00055,11.700000000000001
00056,280.7
00057,13.700000000000001
00058,727.9
00059,41.8
00060,529.8000000000001
00061,35.6
00062,853.1999999999999
00063,11.700000000000001
00064,727.9
00065,174.3
00066,13.700000000000001
00067,239.5
00068,18.9
00069,30.4
00070,853.1999999999999
00071,385.7
00072,280.7
00073,92.39999999999999
00074,35.6
00075,385.7
00076,92.39999999999999
00077,1000.0
00078,385.7
00079,174.3
00080,35.6
00081,174.3
00082,329.0
00083,48.9
00084,727.9
00085,329.0
00086,13.700000000000001
00087,204.3
00088,239.5
00089,529.8000000000001
00090,621.0
00091,57.4
00092,16.1
00093,41.8
00094,57.4
00095,57.4
00096,48.9
00097,280.7
00098,280.7
00099,13.700000000000001
