00000,853.1999999999999
00001,1000.0
00002,126.9
00003,385.7
00004,853.1999999999999
00005,452.0
00006,239.5
00007,67.2
00008,41.8
00009,853.1999999999999
00010,329.0
00011,16.1
00012,25.9
00013,529.8000000000001
00014,529.8000000000001
00015,108.3
00016,48.9
00017,92.39999999999999
00018,1000.0
00019,239.5
00020,727.9
00021,35.6
00022,22.1
00023,78.8
00024,18.9
00025,621.0
00026,30.4
00027,385.7
00028,148.7
00029,22.1
00030,16.1
00031,78.8
00032,853.1999999999999
00033,126.9
00034,126.9
00035,329.0
00036,148.7
00037,174.3
00038,16.1
00039,126.9
00040,67.2
00041,41.8
00042,385.7
00043,18.9
00044,452.0
00045,25.9
00046,41.8
00047,67.2
00048,30.4
00049,280.7
00050,11.700000000000001
00051,92.39999999999999
00052,25.9
00053,25.9
00054,329.0
00055,11.700000000000001
00056,41.8
00057,22.1
00058,25.9
00059,92.39999999999999
00060,108.3
00061,204.3
00062,385.7
00063,329.0
00064,78.8
00065,48.9
00066,280.7
00067,108.3
00068,48.9
00069,727.9
00070,16.1
00071,174.3
00072,25.9
00073,67.2
00074,78.8
00075,67.2
00076,10.0
00077,1000.0
00078,22.1
00079,22.1
00080,126.9
00081,727.9
00082,11.700000000000001
00083,92.39999999999999
00084,385.7
00085,529.8000000000001
00086,621.0
00087,92.39999999999999
00088,529.8000000000001
00089,18.9
00090,78.8
00091,22.1
00092,48.9
00093,11.700000000000001
00094,1000.0
00095,853.1999999999999
00096,48.9
00097,148.7
00098,92.39999999999999
00099,853.1999999999999
