00000,67.2
00001,727.9
00002,239.5
00003,78.8
00004,67.2
00005,853.1999999999999
00006,13.700000000000001
00007,22.1
00008,853.1999999999999
00009,1000.0
00010,148.7
00011,148.7
00012,727.9
00013,13.700000000000001
00014,48.9
00015,621.0
00016,108.3
00017,452.0
00018,48.9
00019,25.9
00020,239.5
00021,529.8000000000001
00022,57.4
00023,10.0
00024,25.9
00025,22.1
00026,452.0
00027,16.1
00028,108.3
00029,48.9
00030,126.9
00031,92.39999999999999
00032,30.4
00033,16.1
00034,25.9
00035,280.7
00036,385.7
00037,48.9
00038,727.9
00039,92.39999999999999
00040,174.3
00041,67.2
00042,30.4
00043,385.7
00044,280.7
00045,11.700000000000001
00046,621.0
00047,78.8
00048,92.39999999999999
00049,13.700000000000001
00050,385.7
00051,621.0
00052,529.8000000000001
00053,126.9
00054,529.8000000000001
00055,452.0
00056,16.1
00057,48.9
00058,148.7
00059,727.9
00060,1000.0
00061,67.2
00062,35.6
00063,529.8000000000001
00064,174.3
00065,16.1
00066,280.7
00067,16.1
00068,41.8
00069,30.4
00070,126.9
00071,57.4
00072,18.9
00073,67.2
00074,280.7
00075,1000.0
00076,385.7
00077,529.8000000000001
00078,67.2
00079,11.700000000000001
00080,30.4
00081,529.8000000000001
00082,148.7
00083,621.0
00084,13.700000000000001
00085,126.9
00086,10.0
00087,16.1
00088,126.9
00089,126.9
00090,11.700000000000001
00091,148.7
00092,25.9
00093,126.9
00094,204.3
00095,204.3
00096,108.3
00097,92.39999999999999
00098,67.2
00099,621.0
