00000,529.8000000000001
00001,10.0
00002,57.4
00003,16.1
00004,529.8000000000001
00005,16.1
00006,11.700000000000001
00007,67.2
00008,329.0
00009,148.7
00010,853.1999999999999
00011,452.0
00012,41.8
00013,30.4
00014,329.0
00015,148.7
00016,280.7
00017,108.3
00018,48.9
00019,22.1
00020,174.3
00021,35.6
00022,204.3
00023,48.9
00024,280.7
00025,452.0
00026,239.5
00027,126.9
00028,329.0
00029,41.8
00030,41.8
00031,67.2
00032,16.1
00033,48.9
00034,174.3
00035,41.8
00036,41.8
00037,108.3
00038,22.1
00039,1000.0
00040,126.9
00041,13.700000000000001
00042,621.0
00043,148.7
00044,25.9
00045,10.0
00046,10.0
00047,18.9
00048,25.9
00049,329.0
00050,452.0
00051,174.3
00052,10.0
00053,48.9
00054,13.700000000000001
00055,10.0
00056,126.9
00057,30.4
00058,385.7
00059,329.0
00060,727.9
00061,57.4
00062,30.4
00063,529.8000000000001
00064,30.4
00065,204.3
00066,148.7
00067,239.5
00068,10.0
00069,16.1
00070,10.0
00071,621.0
00072,385.7
00073,621.0
00074,385.7
00075,452.0
00076,1000.0
00077,25.9
00078,25.9
00079,11.700000000000001
00080,35.6
00081,10.0
00082,727.9
00083,529.8000000000001
00084,148.7
00085,11.700000000000001
00086,329.0
00087,239.5
00088,148.7
00089,92.39999999999999
00090,452.0
00091,329.0
00092,18.9
00093,529.8000000000001
00094,22.1
00095,853.1999999999999
00096,621.0
00097,30.4
00098,239.5
00099,727.9
