00000,92.39999999999999
00001,25.9
00002,41.8
00003,1000.0
00004,239.5
00005,621.0
00006,148.7
00007,853.1999999999999
00008,25.9
00009,329.0
00010,10.0
00011,329.0
00012,385.7
00013,204.3
00014,452.0
00015,1000.0
00016,11.700000000000001
00017,108.3
00018,1000.0
00019,452.0
00020,25.9
00021,853.1999999999999
00022,11.700000000000001
00023,22.1
00024,57.4
00025,529.8000000000001
00026,10.0
00027,10.0
00028,529.8000000000001
00029,452.0
00030,18.9
00031,1000.0
00032,22.1
00033,621.0
00034,57.4
00035,57.4
00036,204.3
00037,11.700000000000001
00038,280.7
00039,853.1999999999999
00040,204.3
00041,48.9
00042,35.6
00043,92.39999999999999
00044,174.3
00045,280.7
00046,92.39999999999999
00047,41.8
00048,239.5
00049,452.0
00050,727.9
00051,48.9
00052,1000.0
00053,35.6
00054,148.7
00055,385.7
00056,1000.0
00057,78.8
00058,92.39999999999999
00059,48.9
00060,529.8000000000001
00061,57.4
00062,48.9
00063,280.7
00064,529.8000000000001
00065,92.39999999999999
00066,78.8
00067,280.7
00068,385.7
00069,1000.0
00070,13.700000000000001
00071,11.700000000000001
00072,30.4
00073,148.7
00074,280.7
00075,35.6
00076,126.9
00077,204.3
00078,148.7
00079,25.9
00080,13.700000000000001
00081,280.7
00082,30.4
00083,621.0
00084,529.8000000000001
00085,452.0
00086,57.4
00087,67.2
00088,78.8
00089,92.39999999999999
00090,57.4
00091,853.1999999999999
00092,67.2
00093,727.9
00094,25.9
00095,10.0
00096,727.9
00097,78.8
00098,57.4
00099,329.0
